p_malicious_init,Result
0.1,0.937359561733
0.2,0.943713680721
0.3,0.950295209467
0.4,0.957204709205
0.5,0.96451385391
0.6,0.972075210737
0.7,0.97936620804
0.8,0.985676058988
0.9,0.990682883926
