p_malicious_init,Result
0.1,0.999377417478
0.2,0.998851822001
0.3,0.996531465456
0.4,0.988887288279
0.5,0.969010523482
0.6,0.925120993208
0.7,0.838841518928
0.8,0.683234266591
0.9,0.420594848039
