p_malicious_init,Result
0.1,0.526672262431
0.2,0.569720936361
0.3,0.625341337941
0.4,0.690715888275
0.5,0.757189233728
0.6,0.814040383968
0.7,0.854892716249
0.8,0.880330109218
0.9,0.894922092837
